Nuclear Thermoelectric Power total self-supplied withdrawals, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Nuclear Thermoelectric Power total self-supplied withdrawals, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Nuclear Thermoelectric Power deliveries from public supply, in Mgal/d	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-
Nuclear Thermoelectric Power total self-supplied withdrawals plus deliveries, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Nuclear Thermoelectric Power consumptive use, fresh, in Mgal/d	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-
Nuclear Thermoelectric Power consumptive use, saline, in Mgal/d	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-
Nuclear Thermoelectric Power total consumptive use, in Mgal/d	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-
Nuclear Thermoelectric Power power generation, in gigawatt-hours	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-
Nuclear Thermoelectric Power reclaimed wastewater, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Nuclear Thermoelectric Power number of facilities	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-
Thermoelectric Power (Once-through cooling) self-supplied groundwater withdrawals, fresh, in Mgal/d	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) self-supplied groundwater withdrawals, saline, in Mgal/d	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, groundwater, in Mgal/d	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) self-supplied surface-water withdrawals, fresh, in Mgal/	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) self-supplied surface-water withdrawals, saline, in Mgal	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, surface water, in Mgal/	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, fresh, in Mgal/d	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, saline, in Mgal/d	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, total, in Mgal/d	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Once-through cooling) deliveries from public supply, in Mgal/d	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Thermoelectric Power (Once-through cooling) total self-supplied withdrawals plus deliveries, in Mgal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Thermoelectric Power (Once-through cooling) consumptive use, fresh, in Mgal/d	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Once-through cooling) consumptive use, saline, in Mgal/d	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Once-through cooling) total consumptive use, in Mgal/d	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Once-through cooling) power generated, in gigawatt-hours	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	182.9	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0
Thermoelectric Power (Once-through cooling) reclaimed wastewater, in Mgal/d	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-
Thermoelectric Power (Once-through cooling) number of facilities	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	1	-	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0
Thermoelectric Power (Closed-loop cooling) self-supplied groundwater withdrawals, fresh, in Mgal/d	-	-	-	0.16	5.87	10.33	9.95	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0.61	0	0.7	0.77	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0.04	0	0	0.02	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0.09	0.07	0.07	-	-	-	0	0	0	0	-	-	-	2.62	0	3.38	3.36	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	9.64	7.42	7.26	4.8	-	-	-	0	0	2.29	3.75	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) self-supplied groundwater withdrawals, saline, in Mgal/d	-	-	-	0	0	6.97	6.19	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0.04	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	4.18	3.51	2.23	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, groundwater, in Mgal/d	-	-	-	0.16	5.87	17.3	16.14	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0.61	0	0.7	0.77	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0.04	0	0	0.02	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0.09	0.07	0.07	-	-	-	0	0	0	0	-	-	-	2.62	0	3.38	3.4	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	4.18	3.51	2.23	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	9.64	7.42	7.26	4.8	-	-	-	0	0	2.29	3.75	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) self-supplied surface-water withdrawals, fresh, in Mgal/d	-	-	-	0	0	0.01	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	2.86	2.66	2.31	0.8	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	25.01	25.26	25.36	23.55	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	18.44	16.52	17.9	13.22	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	2.84	0.21	0	0.71	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
